timestamp,strategy,side,trade_price,best_bid,best_ask,b_hat,a_hat,Q,cash,pnl
1767086943.1228576,ADAPTIVE,SELL,170,170,175,165.67959814528592,177.52040185471407,8,61870.0,63250.0
1767086943.1228576,ADAPTIVE,BUY,300,295,300,291.5989155693261,301.8010844306739,9,61570.0,64247.5
1767086943.1228576,ADAPTIVE,BUY,195,190,195,186.1,197.1,10,61375.0,63300.0
1767086943.1228576,ADAPTIVE,SELL,145,145,150,140.99248120300751,152.00751879699249,9,61520.0,62847.5
1767086943.1228576,ADAPTIVE,BUY,135,130,135,126.32727272727273,136.87272727272727,10,61385.0,62710.0
1767086943.1401703,ADAPTIVE,SELL,175,175,180,170.83676092544988,182.16323907455012,9,61560.0,63157.5
1767086943.142761,ADAPTIVE,SELL,105,105,110,100.30392335766423,112.89607664233576,8,61665.0,62525.0
1767086943.142761,ADAPTIVE,BUY,365,360,365,356.1166666666667,367.2833333333333,9,61300.0,64562.5
1767086943.2639322,ADAPTIVE,SELL,325,325,330,320.80833333333334,332.3916666666667,8,61625.0,64245.0
1767086943.2649293,ADAPTIVE,SELL,120,120,125,115.81475409836067,127.58524590163934,7,61745.0,62602.5
1767086943.2669246,ADAPTIVE,BUY,320,315,320,311.23870967741937,322.36129032258066,8,61425.0,63965.0
1767086943.2679267,ADAPTIVE,BUY,100,95,100,91.24914030991297,102.15085969008703,9,61325.0,62202.5
1767086943.2829022,ADAPTIVE,BUY,270,265,270,261.45849056603777,271.7415094339623,10,61055.0,63730.0
1767086943.2848988,ADAPTIVE,SELL,210,210,215,205.6705882352941,217.3294117647059,9,61265.0,63177.5
1767086943.2888968,ADAPTIVE,BUY,115,110,115,106.37310924369747,116.82689075630252,10,61150.0,62275.0
1767086943.2908914,ADAPTIVE,SELL,90,90,95,85.63129496402878,97.36870503597122,9,61240.0,62072.5
1767086943.2918894,ADAPTIVE,BUY,435,430,435,426.4298969072165,436.77010309278353,10,60805.0,65130.0
1767086943.2938857,ADAPTIVE,SELL,125,125,130,120.84598698481562,132.15401301518438,9,60930.0,62077.5
1767086943.2944355,ADAPTIVE,BUY,610,605,610,601.0615384615385,612.1384615384616,10,60320.0,66395.0
1767086943.2944355,ADAPTIVE,SELL,105,105,110,100.82692307692308,112.17307692307692,9,60425.0,61392.5
1767086943.2944355,ADAPTIVE,BUY,295,290,295,286.202766798419,296.997233201581,10,60130.0,63055.0
1767086943.2944355,ADAPTIVE,SELL,105,105,110,100.59612442631311,112.40387557368689,9,60235.0,61202.5
1767086943.2944355,ADAPTIVE,BUY,485,480,485,476.1927152317881,487.00728476821195,10,59750.0,64575.0
1767086943.3065202,ADAPTIVE,SELL,165,165,170,160.65158371040724,172.34841628959276,9,59915.0,61422.5
1767086943.3085158,ADAPTIVE,SELL,8600,8600,8605,8595.433333333334,8607.766666666666,8,68515.0,137335.0
1767086943.319496,ADAPTIVE,SELL,95,95,100,90.85934065934066,102.54065934065935,7,68610.0,69292.5
1767086943.331513,ADAPTIVE,SELL,130,130,135,125.64691319335631,137.95308680664368,6,68740.0,69535.0
1767086943.3335056,ADAPTIVE,BUY,105,100,105,96.85588235294118,106.94411764705883,7,68635.0,69352.5
1767086943.3345072,ADAPTIVE,BUY,1030,1025,1030,1021.5857142857143,1032.0142857142857,8,67605.0,75825.0
1767086943.338009,ADAPTIVE,BUY,250,245,250,241.17927461139897,252.220725388601,9,67355.0,69582.5
1767086943.3400052,ADAPTIVE,SELL,90,90,95,85.56153846153846,97.63846153846153,8,67445.0,68185.0
1767086943.3410017,ADAPTIVE,SELL,155,155,160,150.37910447761192,163.02089552238806,7,67600.0,68702.5
1767086943.3429997,ADAPTIVE,BUY,485,480,485,476.37462686567164,487.2253731343284,8,67115.0,70975.0
1767086943.3449953,ADAPTIVE,BUY,180,175,180,171.53536585365853,181.86463414634144,9,66935.0,68532.5
1767086943.3493724,ADAPTIVE,BUY,310,305,310,301.25909090909096,311.9409090909091,10,66625.0,69700.0
1767086943.351816,ADAPTIVE,SELL,195,195,200,190.65714285714284,202.34285714285716,9,66820.0,68597.5
1767086943.354596,ADAPTIVE,SELL,170,170,175,165.67959814528592,177.52040185471407,8,66990.0,68370.0
1767086943.354596,ADAPTIVE,BUY,300,295,300,291.5989155693261,301.8010844306739,9,66690.0,69367.5
1767086943.354596,ADAPTIVE,BUY,195,190,195,186.1,197.1,10,66495.0,68420.0
1767086943.354596,ADAPTIVE,SELL,145,145,150,140.99248120300751,152.00751879699249,9,66640.0,67967.5
1767086943.354596,ADAPTIVE,BUY,135,130,135,126.32727272727273,136.87272727272727,10,66505.0,67830.0
1767086943.354596,ADAPTIVE,SELL,175,175,180,170.83676092544988,182.16323907455012,9,66680.0,68277.5
1767086943.354596,ADAPTIVE,SELL,105,105,110,100.30392335766423,112.89607664233576,8,66785.0,67645.0
1767086943.354596,ADAPTIVE,BUY,365,360,365,356.1166666666667,367.2833333333333,9,66420.0,69682.5
1767086943.472335,ADAPTIVE,BUY,330,325,330,321.3298136645963,331.87018633540373,10,66090.0,69365.0
1767086943.4743373,ADAPTIVE,SELL,120,120,125,115.61475409836066,127.38524590163934,9,66210.0,67312.5
1767086943.4753335,ADAPTIVE,BUY,320,315,320,311.09686520376175,322.1031347962383,10,65890.0,69065.0
1767086943.4773304,ADAPTIVE,SELL,210,210,215,205.7065868263473,217.2934131736527,9,66100.0,68012.5
1767086943.4783297,ADAPTIVE,SELL,110,110,115,105.84175824175824,117.35824175824175,8,66210.0,67110.0
1767086943.480326,ADAPTIVE,BUY,220,215,220,211.6818401937046,221.71815980629538,9,65990.0,67947.5
1767086943.482324,ADAPTIVE,BUY,235,230,235,226.42692307692306,236.77307692307693,10,65755.0,68080.0
1767086943.4833217,ADAPTIVE,SELL,90,90,95,85.63129496402878,97.36870503597122,9,65845.0,66677.5
1767086943.4863164,ADAPTIVE,BUY,435,430,435,426.45294117647063,436.7470588235294,10,65410.0,69735.0
1767086943.4879878,ADAPTIVE,SELL,125,125,130,120.84598698481562,132.15401301518438,9,65535.0,66682.5
1767086943.4899871,ADAPTIVE,BUY,610,605,610,601.2860465116279,611.9139534883722,10,64925.0,71000.0
1767086943.4909859,ADAPTIVE,SELL,105,105,110,100.87358916478556,112.12641083521444,9,65030.0,65997.5
1767086943.492983,ADAPTIVE,BUY,295,290,295,286.4358490566038,296.76415094339626,10,64735.0,67660.0
1767086943.4949782,ADAPTIVE,SELL,105,105,110,100.59612442631311,112.40387557368689,9,64840.0,65807.5
1767086943.4959772,ADAPTIVE,SELL,480,480,485,475.6859375,487.5140625,8,65320.0,69180.0
1767086943.4979725,ADAPTIVE,BUY,105,100,105,96.68672566371681,106.71327433628319,9,65215.0,66137.5
1767086943.498972,ADAPTIVE,SELL,165,165,170,160.75158371040723,172.44841628959276,8,65380.0,66720.0
1767086943.5009682,ADAPTIVE,BUY,8575,8570,8575,8566.2,8577.2,9,56805.0,133957.5
1767086943.501968,ADAPTIVE,SELL,95,95,100,90.75934065934065,102.44065934065934,8,56900.0,57680.0
1767086943.5039656,ADAPTIVE,SELL,130,130,135,125.54691319335632,137.85308680664366,7,57030.0,57957.5
1767086943.505958,ADAPTIVE,BUY,105,100,105,96.75588235294117,106.84411764705882,8,56925.0,57745.0
1767086943.5079567,ADAPTIVE,BUY,250,245,250,241.17927461139897,252.220725388601,9,56675.0,58902.5
1767086943.5089595,ADAPTIVE,SELL,90,90,95,85.56153846153846,97.63846153846153,8,56765.0,57505.0
1767086943.510957,ADAPTIVE,SELL,155,155,160,150.37910447761192,163.02089552238806,7,56920.0,58022.5
1767086943.5129478,ADAPTIVE,BUY,485,480,485,476.73835616438356,486.86164383561646,8,56435.0,60295.0
1767086943.514946,ADAPTIVE,BUY,180,175,180,171.53536585365853,181.86463414634144,9,56255.0,57852.5
1767086943.5179403,ADAPTIVE,BUY,310,305,310,301.20869565217396,311.9913043478261,10,55945.0,59020.0
1767086943.5207868,ADAPTIVE,SELL,195,195,200,190.74311926605503,202.25688073394497,9,56140.0,57917.5
1767086943.5219276,ADAPTIVE,SELL,170,170,175,165.59602543720192,177.60397456279807,8,56310.0,57690.0
1767086943.5239246,ADAPTIVE,BUY,300,295,300,291.5989155693261,301.8010844306739,9,56010.0,58687.5
1767086943.5245116,ADAPTIVE,SELL,190,190,195,185.964406779661,197.23559322033898,8,56200.0,57740.0
1767086943.5245116,ADAPTIVE,BUY,150,145,150,141.1924812030075,152.20751879699247,9,56050.0,57377.5
1767086943.5245116,ADAPTIVE,BUY,135,130,135,126.32727272727273,136.87272727272727,10,55915.0,57240.0
1767086943.5245116,ADAPTIVE,SELL,1405,1405,1410,1400.4137931034484,1412.5862068965516,9,57320.0,69987.5
1767086943.5245116,ADAPTIVE,SELL,175,175,180,170.93676092544987,182.2632390745501,8,57495.0,58915.0
1767086943.5245116,ADAPTIVE,SELL,105,105,110,100.40392335766424,112.99607664233577,7,57600.0,58352.5
1767086943.5245116,ADAPTIVE,BUY,365,360,365,356.02727272727276,367.57272727272726,8,57235.0,60135.0
1767086943.6398253,ADAPTIVE,BUY,330,325,330,321.4298136645963,331.9701863354037,9,56905.0,59852.5
1767086943.6418312,ADAPTIVE,SELL,120,120,125,115.71475409836066,127.48524590163933,8,57025.0,58005.0
1767086943.644828,ADAPTIVE,BUY,320,315,320,311.1968652037617,322.20313479623826,9,56705.0,59562.5
1767086943.6458302,ADAPTIVE,BUY,100,95,100,91.14914030991297,102.05085969008702,10,56605.0,57580.0
1767086943.6478226,ADAPTIVE,SELL,210,210,215,205.7065868263473,217.2934131736527,9,56815.0,58727.5
1767086943.6498218,ADAPTIVE,SELL,110,110,115,105.84175824175824,117.35824175824175,8,56925.0,57825.0
1767086943.6518166,ADAPTIVE,BUY,220,215,220,211.6818401937046,221.71815980629538,9,56705.0,58662.5
1767086943.6534944,ADAPTIVE,BUY,235,230,235,226.42692307692306,236.77307692307693,10,56470.0,58795.0
1767086943.6534944,ADAPTIVE,SELL,90,90,95,85.63129496402878,97.36870503597122,9,56560.0,57392.5
1767086943.6534944,ADAPTIVE,BUY,435,430,435,426.45294117647063,436.7470588235294,10,56125.0,60450.0
1767086943.6534944,ADAPTIVE,SELL,125,125,130,120.84598698481562,132.15401301518438,9,56250.0,57397.5
1767086943.6534944,ADAPTIVE,BUY,610,605,610,601.2860465116279,611.9139534883722,10,55640.0,61715.0
1767086943.6534944,ADAPTIVE,SELL,105,105,110,100.87358916478556,112.12641083521444,9,55745.0,56712.5
1767086943.6534944,ADAPTIVE,BUY,295,290,295,286.4358490566038,296.76415094339626,10,55450.0,58375.0
1767086943.6691184,ADAPTIVE,SELL,105,105,110,100.59612442631311,112.40387557368689,9,55555.0,56522.5
1767086943.6691184,ADAPTIVE,SELL,480,480,485,475.6859375,487.5140625,8,56035.0,59895.0
1767086943.6691184,ADAPTIVE,BUY,105,100,105,96.68672566371681,106.71327433628319,9,55930.0,56852.5
1767086943.6691184,ADAPTIVE,SELL,165,165,170,160.75158371040723,172.44841628959276,8,56095.0,57435.0
1767086943.6691184,ADAPTIVE,BUY,8575,8570,8575,8566.2,8577.2,9,47520.0,124672.5
1767086943.6691184,ADAPTIVE,SELL,95,95,100,90.75934065934065,102.44065934065934,8,47615.0,48395.0
1767086943.6691184,ADAPTIVE,SELL,130,130,135,125.54691319335632,137.85308680664366,7,47745.0,48672.5
1767086943.6847472,ADAPTIVE,BUY,105,100,105,96.75588235294117,106.84411764705882,8,47640.0,48460.0
1767086943.6847472,ADAPTIVE,BUY,250,245,250,241.17927461139897,252.220725388601,9,47390.0,49617.5
1767086943.6847472,ADAPTIVE,SELL,90,90,95,85.56153846153846,97.63846153846153,8,47480.0,48220.0
1767086943.6847472,ADAPTIVE,SELL,155,155,160,150.37910447761192,163.02089552238806,7,47635.0,48737.5
1767086943.6847472,ADAPTIVE,BUY,485,480,485,476.73835616438356,486.86164383561646,8,47150.0,51010.0
1767086943.6847472,ADAPTIVE,BUY,180,175,180,171.53536585365853,181.86463414634144,9,46970.0,48567.5
1767086943.6847472,ADAPTIVE,BUY,310,305,310,301.20869565217396,311.9913043478261,10,46660.0,49735.0
1767086943.700368,ADAPTIVE,SELL,195,195,200,190.74311926605503,202.25688073394497,9,46855.0,48632.5
1767086943.700368,ADAPTIVE,SELL,170,170,175,165.59602543720192,177.60397456279807,8,47025.0,48405.0
1767086943.700368,ADAPTIVE,BUY,300,295,300,291.5989155693261,301.8010844306739,9,46725.0,49402.5
1767086943.700368,ADAPTIVE,SELL,190,190,195,185.964406779661,197.23559322033898,8,46915.0,48455.0
1767086943.700368,ADAPTIVE,BUY,150,145,150,141.1924812030075,152.20751879699247,9,46765.0,48092.5
1767086943.700368,ADAPTIVE,BUY,135,130,135,126.32727272727273,136.87272727272727,10,46630.0,47955.0
1767086943.700368,ADAPTIVE,SELL,1405,1405,1410,1400.4137931034484,1412.5862068965516,9,48035.0,60702.5
1767086943.7159932,ADAPTIVE,SELL,175,175,180,170.93676092544987,182.2632390745501,8,48210.0,49630.0
1767086943.7159932,ADAPTIVE,SELL,105,105,110,100.40392335766424,112.99607664233577,7,48315.0,49067.5
1767086943.7215078,ADAPTIVE,BUY,365,360,365,356.02727272727276,367.57272727272726,8,47950.0,50850.0
1767086943.8298092,ADAPTIVE,BUY,330,325,330,321.4298136645963,331.9701863354037,9,47620.0,50567.5
1767086943.8298092,ADAPTIVE,SELL,120,120,125,115.71475409836066,127.48524590163933,8,47740.0,48720.0
1767086943.8298092,ADAPTIVE,BUY,320,315,320,311.1968652037617,322.20313479623826,9,47420.0,50277.5
1767086943.8298092,ADAPTIVE,BUY,100,95,100,91.14914030991297,102.05085969008702,10,47320.0,48295.0
1767086943.8409643,ADAPTIVE,SELL,210,210,215,205.7065868263473,217.2934131736527,9,47530.0,49442.5
1767086943.8409643,ADAPTIVE,SELL,110,110,115,105.84175824175824,117.35824175824175,8,47640.0,48540.0
1767086943.8409643,ADAPTIVE,BUY,220,215,220,211.6818401937046,221.71815980629538,9,47420.0,49377.5
1767086943.8409643,ADAPTIVE,BUY,235,230,235,226.42692307692306,236.77307692307693,10,47185.0,49510.0
1767086943.8409643,ADAPTIVE,SELL,90,90,95,85.63129496402878,97.36870503597122,9,47275.0,48107.5
1767086943.8570378,ADAPTIVE,BUY,435,430,435,426.45294117647063,436.7470588235294,10,46840.0,51165.0
1767086943.8570378,ADAPTIVE,SELL,125,125,130,120.84598698481562,132.15401301518438,9,46965.0,48112.5
1767086943.8570378,ADAPTIVE,BUY,610,605,610,601.2860465116279,611.9139534883722,10,46355.0,52430.0
1767086943.8726041,ADAPTIVE,SELL,105,105,110,100.87358916478556,112.12641083521444,9,46460.0,47427.5
1767086943.8746035,ADAPTIVE,BUY,295,290,295,286.4358490566038,296.76415094339626,10,46165.0,49090.0
1767086943.8749268,ADAPTIVE,SELL,105,105,110,100.59612442631311,112.40387557368689,9,46270.0,47237.5
1767086943.8749268,ADAPTIVE,SELL,480,480,485,475.6859375,487.5140625,8,46750.0,50610.0
1767086943.8749268,ADAPTIVE,BUY,105,100,105,96.68672566371681,106.71327433628319,9,46645.0,47567.5
1767086943.8749268,ADAPTIVE,SELL,165,165,170,160.75158371040723,172.44841628959276,8,46810.0,48150.0
1767086943.8749268,ADAPTIVE,BUY,8575,8570,8575,8566.2,8577.2,9,38235.0,115387.5
1767086943.8749268,ADAPTIVE,SELL,95,95,100,90.75934065934065,102.44065934065934,8,38330.0,39110.0
1767086943.9063802,ADAPTIVE,SELL,130,130,135,125.54691319335632,137.85308680664366,7,38460.0,39387.5
1767086943.908377,ADAPTIVE,BUY,105,100,105,96.75588235294117,106.84411764705882,8,38355.0,39175.0
1767086943.9093742,ADAPTIVE,BUY,250,245,250,241.17927461139897,252.220725388601,9,38105.0,40332.5
1767086943.9109025,ADAPTIVE,SELL,90,90,95,85.56153846153846,97.63846153846153,8,38195.0,38935.0
1767086943.9109025,ADAPTIVE,SELL,155,155,160,150.37910447761192,163.02089552238806,7,38350.0,39452.5
1767086943.9109025,ADAPTIVE,BUY,485,480,485,476.73835616438356,486.86164383561646,8,37865.0,41725.0
1767086943.9280245,ADAPTIVE,BUY,180,175,180,171.53536585365853,181.86463414634144,9,37685.0,39282.5
1767086943.930026,ADAPTIVE,BUY,310,305,310,301.20869565217396,311.9913043478261,10,37375.0,40450.0
1767086943.9310205,ADAPTIVE,SELL,195,195,200,190.74311926605503,202.25688073394497,9,37570.0,39347.5
1767086943.9330149,ADAPTIVE,SELL,170,170,175,165.59602543720192,177.60397456279807,8,37740.0,39120.0
1767086943.9350092,ADAPTIVE,BUY,300,295,300,291.5989155693261,301.8010844306739,9,37440.0,40117.5
1767086943.938097,ADAPTIVE,SELL,190,190,195,185.964406779661,197.23559322033898,8,37630.0,39170.0
1767086943.9400914,ADAPTIVE,BUY,150,145,150,141.1924812030075,152.20751879699247,9,37480.0,38807.5
1767086943.9420884,ADAPTIVE,BUY,135,130,135,126.32727272727273,136.87272727272727,10,37345.0,38670.0
1767086943.9440846,ADAPTIVE,SELL,1405,1405,1410,1400.4137931034484,1412.5862068965516,9,38750.0,51417.5
1767086943.946082,ADAPTIVE,SELL,175,175,180,170.93676092544987,182.2632390745501,8,38925.0,40345.0
1767086943.9470806,ADAPTIVE,SELL,105,105,110,100.40392335766424,112.99607664233577,7,39030.0,39782.5
1767086943.9490767,ADAPTIVE,BUY,365,360,365,356.02727272727276,367.57272727272726,8,38665.0,41565.0
1767086944.0523498,ADAPTIVE,BUY,330,325,330,321.4298136645963,331.9701863354037,9,38335.0,41282.5
1767086944.0543435,ADAPTIVE,SELL,120,120,125,115.71475409836066,127.48524590163933,8,38455.0,39435.0
1767086944.0553417,ADAPTIVE,BUY,320,315,320,311.1968652037617,322.20313479623826,9,38135.0,40992.5
1767086944.0573378,ADAPTIVE,BUY,100,95,100,91.14914030991297,102.05085969008702,10,38035.0,39010.0
1767086944.0593348,ADAPTIVE,SELL,210,210,215,205.7065868263473,217.2934131736527,9,38245.0,40157.5
1767086944.0603337,ADAPTIVE,SELL,110,110,115,105.84175824175824,117.35824175824175,8,38355.0,39255.0
1767086944.0613317,ADAPTIVE,BUY,220,215,220,211.6818401937046,221.71815980629538,9,38135.0,40092.5
1767086944.063329,ADAPTIVE,BUY,235,230,235,226.42692307692306,236.77307692307693,10,37900.0,40225.0
1767086944.0653245,ADAPTIVE,SELL,90,90,95,85.63129496402878,97.36870503597122,9,37990.0,38822.5
1767086944.0683215,ADAPTIVE,BUY,435,430,435,426.45294117647063,436.7470588235294,10,37555.0,41880.0
1767086944.0704813,ADAPTIVE,SELL,125,125,130,120.84598698481562,132.15401301518438,9,37680.0,38827.5
1767086944.0724823,ADAPTIVE,BUY,610,605,610,601.2860465116279,611.9139534883722,10,37070.0,43145.0
1767086944.0734808,ADAPTIVE,SELL,105,105,110,100.87358916478556,112.12641083521444,9,37175.0,38142.5
1767086944.075477,ADAPTIVE,BUY,295,290,295,286.4358490566038,296.76415094339626,10,36880.0,39805.0
1767086944.077474,ADAPTIVE,SELL,105,105,110,100.59612442631311,112.40387557368689,9,36985.0,37952.5
1767086944.0784745,ADAPTIVE,SELL,480,480,485,475.6859375,487.5140625,8,37465.0,41325.0
1767086944.0804682,ADAPTIVE,BUY,105,100,105,96.68672566371681,106.71327433628319,9,37360.0,38282.5
1767086944.0814686,ADAPTIVE,SELL,165,165,170,160.75158371040723,172.44841628959276,8,37525.0,38865.0
1767086944.0834641,ADAPTIVE,BUY,8575,8570,8575,8566.2,8577.2,9,28950.0,106102.5
1767086944.085463,ADAPTIVE,SELL,95,95,100,90.75934065934065,102.44065934065934,8,29045.0,29825.0
1767086944.0878332,ADAPTIVE,SELL,130,130,135,125.54691319335632,137.85308680664366,7,29175.0,30102.5
1767086944.0898316,ADAPTIVE,BUY,105,100,105,96.75588235294117,106.84411764705882,8,29070.0,29890.0
1767086944.0908291,ADAPTIVE,BUY,250,245,250,241.17927461139897,252.220725388601,9,28820.0,31047.5
1767086944.0928245,ADAPTIVE,SELL,90,90,95,85.56153846153846,97.63846153846153,8,28910.0,29650.0
1767086944.0938249,ADAPTIVE,SELL,155,155,160,150.37910447761192,163.02089552238806,7,29065.0,30167.5
1767086944.0958195,ADAPTIVE,BUY,485,480,485,476.73835616438356,486.86164383561646,8,28580.0,32440.0
1767086944.0968196,ADAPTIVE,BUY,180,175,180,171.53536585365853,181.86463414634144,9,28400.0,29997.5
1767086944.0988154,ADAPTIVE,BUY,310,305,310,301.20869565217396,311.9913043478261,10,28090.0,31165.0
1767086944.1008134,ADAPTIVE,SELL,195,195,200,190.74311926605503,202.25688073394497,9,28285.0,30062.5
1767086944.101812,ADAPTIVE,SELL,170,170,175,165.59602543720192,177.60397456279807,8,28455.0,29835.0
1767086944.104545,ADAPTIVE,BUY,300,295,300,291.5989155693261,301.8010844306739,9,28155.0,30832.5
1767086944.1055431,ADAPTIVE,SELL,190,190,195,185.964406779661,197.23559322033898,8,28345.0,29885.0
1767086944.1075401,ADAPTIVE,BUY,150,145,150,141.1924812030075,152.20751879699247,9,28195.0,29522.5
1767086944.1085389,ADAPTIVE,BUY,135,130,135,126.32727272727273,136.87272727272727,10,28060.0,29385.0
1767086944.110535,ADAPTIVE,SELL,1405,1405,1410,1400.4137931034484,1412.5862068965516,9,29465.0,42132.5
1767086944.1115334,ADAPTIVE,SELL,175,175,180,170.93676092544987,182.2632390745501,8,29640.0,31060.0
1767086944.1135337,ADAPTIVE,SELL,105,105,110,100.40392335766424,112.99607664233577,7,29745.0,30497.5
1767086944.1155276,ADAPTIVE,BUY,365,360,365,356.02727272727276,367.57272727272726,8,29380.0,32280.0
1767086944.218588,ADAPTIVE,BUY,330,325,330,321.4298136645963,331.9701863354037,9,29050.0,31997.5
1767086944.2230659,ADAPTIVE,SELL,120,120,125,115.71475409836066,127.48524590163933,8,29170.0,30150.0
1767086944.2260594,ADAPTIVE,BUY,320,315,320,311.1968652037617,322.20313479623826,9,28850.0,31707.5
1767086944.2280571,ADAPTIVE,BUY,100,95,100,91.14914030991297,102.05085969008702,10,28750.0,29725.0
1767086944.2300541,ADAPTIVE,SELL,210,210,215,205.7065868263473,217.2934131736527,9,28960.0,30872.5
1767086944.2320514,ADAPTIVE,SELL,110,110,115,105.84175824175824,117.35824175824175,8,29070.0,29970.0
1767086944.2350476,ADAPTIVE,BUY,220,215,220,211.6818401937046,221.71815980629538,9,28850.0,30807.5
1767086944.2380428,ADAPTIVE,BUY,235,230,235,226.42692307692306,236.77307692307693,10,28615.0,30940.0
1767086944.2420356,ADAPTIVE,SELL,90,90,95,85.63129496402878,97.36870503597122,9,28705.0,29537.5
1767086944.2440355,ADAPTIVE,BUY,435,430,435,426.45294117647063,436.7470588235294,10,28270.0,32595.0
1767086944.2460299,ADAPTIVE,SELL,125,125,130,120.84598698481562,132.15401301518438,9,28395.0,29542.5
1767086944.248027,ADAPTIVE,BUY,610,605,610,601.2860465116279,611.9139534883722,10,27785.0,33860.0
1767086944.252021,ADAPTIVE,SELL,105,105,110,100.87358916478556,112.12641083521444,9,27890.0,28857.5
1767086944.2590098,ADAPTIVE,BUY,295,290,295,286.4358490566038,296.76415094339626,10,27595.0,30520.0
1767086944.262005,ADAPTIVE,SELL,105,105,110,100.59612442631311,112.40387557368689,9,27700.0,28667.5
1767086944.362855,ADAPTIVE,SELL,480,480,485,475.6859375,487.5140625,8,28180.0,32040.0
1767086944.4457219,ADAPTIVE,BUY,105,100,105,96.68672566371681,106.71327433628319,9,28075.0,28997.5
1767086944.4477184,ADAPTIVE,SELL,165,165,170,160.75158371040723,172.44841628959276,8,28240.0,29580.0
1767086944.4507134,ADAPTIVE,BUY,8575,8570,8575,8566.2,8577.2,9,19665.0,96817.5
1767086944.482666,ADAPTIVE,SELL,95,95,100,90.75934065934065,102.44065934065934,8,19760.0,20540.0
1767086944.4836652,ADAPTIVE,SELL,130,130,135,125.54691319335632,137.85308680664366,7,19890.0,20817.5
1767086944.4856603,ADAPTIVE,BUY,105,100,105,96.75588235294117,106.84411764705882,8,19785.0,20605.0
1767086944.4876564,ADAPTIVE,BUY,250,245,250,241.17927461139897,252.220725388601,9,19535.0,21762.5
1767086944.4896526,ADAPTIVE,SELL,90,90,95,85.56153846153846,97.63846153846153,8,19625.0,20365.0
1767086944.4926531,ADAPTIVE,SELL,155,155,160,150.37910447761192,163.02089552238806,7,19780.0,20882.5
1767086944.4946456,ADAPTIVE,BUY,485,480,485,476.73835616438356,486.86164383561646,8,19295.0,23155.0
1767086944.4956458,ADAPTIVE,BUY,180,175,180,171.53536585365853,181.86463414634144,9,19115.0,20712.5
1767086944.4976397,ADAPTIVE,BUY,310,305,310,301.20869565217396,311.9913043478261,10,18805.0,21880.0
1767086944.4986405,ADAPTIVE,SELL,195,195,200,190.74311926605503,202.25688073394497,9,19000.0,20777.5
1767086944.5006363,ADAPTIVE,SELL,170,170,175,165.59602543720192,177.60397456279807,8,19170.0,20550.0
1767086944.5026343,ADAPTIVE,BUY,300,295,300,291.5989155693261,301.8010844306739,9,18870.0,21547.5
1767086944.5066273,ADAPTIVE,SELL,190,190,195,185.964406779661,197.23559322033898,8,19060.0,20600.0
1767086944.5096269,ADAPTIVE,BUY,150,145,150,141.1924812030075,152.20751879699247,9,18910.0,20237.5
1767086944.5116212,ADAPTIVE,BUY,135,130,135,126.32727272727273,136.87272727272727,10,18775.0,20100.0
1767086944.5345843,ADAPTIVE,SELL,1405,1405,1410,1400.4137931034484,1412.5862068965516,9,20180.0,32847.5
1767086944.5395775,ADAPTIVE,SELL,175,175,180,170.93676092544987,182.2632390745501,8,20355.0,21775.0
1767086944.5495665,ADAPTIVE,SELL,105,105,110,100.40392335766424,112.99607664233577,7,20460.0,21212.5
1767086944.5515602,ADAPTIVE,BUY,365,360,365,356.02727272727276,367.57272727272726,8,20095.0,22995.0
1767086944.677362,ADAPTIVE,BUY,330,325,330,321.5806818181818,331.8193181818182,9,19765.0,22712.5
1767086944.6803613,ADAPTIVE,SELL,120,120,125,115.71475409836066,127.48524590163933,8,19885.0,20865.0
1767086944.6813588,ADAPTIVE,BUY,320,315,320,311.36727272727273,322.03272727272724,9,19565.0,22422.5
1767086944.684352,ADAPTIVE,BUY,100,95,100,91.14914030991297,102.05085969008702,10,19465.0,20440.0
1767086944.6863484,ADAPTIVE,SELL,1810,1810,1815,1805.2068965517242,1817.7931034482758,9,21275.0,37587.5
1767086944.68835,ADAPTIVE,BUY,850,845,850,841.1714285714286,852.0285714285715,10,20425.0,28900.0
1767086944.6913404,ADAPTIVE,SELL,210,210,215,205.6887159533074,217.3112840466926,9,20635.0,22547.5
1767086944.6933384,ADAPTIVE,SELL,110,110,115,105.84175824175824,117.35824175824175,8,20745.0,21645.0
1767086944.6953356,ADAPTIVE,BUY,220,215,220,211.6818401937046,221.71815980629538,9,20525.0,22482.5
1767086944.6963353,ADAPTIVE,BUY,235,230,235,226.28085106382977,236.91914893617022,10,20290.0,22615.0
1767086944.7003272,ADAPTIVE,SELL,90,90,95,85.63129496402878,97.36870503597122,9,20380.0,21212.5
1767086944.7023246,ADAPTIVE,SELL,5000,5000,5005,4995.9571428571435,5007.242857142857,8,25380.0,65400.0
1767086944.7272906,ADAPTIVE,BUY,435,430,435,426.5529411764706,436.8470588235294,9,24945.0,28837.5
1767086944.729283,ADAPTIVE,SELL,1065,1065,1070,1060.4684210526316,1072.7315789473682,8,26010.0,34550.0
1767086944.7312791,ADAPTIVE,BUY,130,125,130,121.04598698481563,132.35401301518436,9,25880.0,27027.5
1767086944.733276,ADAPTIVE,SELL,605,605,610,600.7538461538462,612.4461538461538,8,26485.0,31345.0
1767086944.7352731,ADAPTIVE,BUY,150,145,150,141.4396694214876,151.96033057851238,9,26335.0,27662.5
